comment,clean_text,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,actual_umux_dimension,predicted_umux_label,predicted_umux_dimension,is_correct,error_type,sentiment_category,vader_compound,umux_lite_score_1_7,rating,user,date,likes,label UMUX,label,vader_neg,vader_neu,vader_pos,umux_score_category,is_umux_relevant
mudah digunakan dan sangat membantu,mudah guna sangat bantu,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,negative,-0.2023,3.39,5.0,Putra Ogie,2026-02-26 03:41:56,0.0,Relevan dengan P1 (mudah digunakan),1,0.393,0.357,0.25,moderate,True
tidak bisa log in,tidak bisa log in,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.1779,4.53,2.0,Amud 2700,2026-02-26 02:12:38,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.787,0.213,moderate,True
mudah dan praktis,mudah praktis,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,neutral,0.0,4.0,5.0,Syam Samsu,2026-02-26 02:10:25,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,True
sangat puas,sangat puas,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5423,5.63,5.0,Eftri haryanto,2026-02-26 01:35:36,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
keren aplikasi nya bisa mantau duit yg selama ini kita punya,keren aplikasi nya bisa mantau duit yg lama punya,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,neutral,0.0,4.0,5.0,Nur Kahfi Channel,2026-02-26 00:58:15,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,1.0,0.0,moderate,False
Gak bisa login,tidak bisa login,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,neutral,0.0,4.0,3.0,Rio Fani39,2026-02-26 00:23:23,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,True
sangat mudah dan membantu,sangat mudah bantu,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,negative,-0.4588,2.62,5.0,Deki Tridiansyah,2026-02-26 00:23:17,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.449,0.408,0.143,low,True
mempermudah proses klaim,mudah proses klaim,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.5267,5.58,5.0,elistiyani nur fadillah,2026-02-26 00:05:38,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.227,0.773,high,True
Tidak bisa login di Apk.,tidak bisa login aplikasi,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,positive,0.5267,5.58,5.0,Yoen Setiawan,2026-02-25 21:17:30,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,False
puas bangetttt,puas bangetttt,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.4019,5.21,5.0,Terin Shejati,2026-02-25 13:34:20,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.351,0.649,high,False
baik dan langkah mudah dlm mengakses,baik langkah mudah dlm akses,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.5267,5.58,5.0,Budi Ajalah,2026-02-25 12:46:38,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.227,0.773,high,True
prosesnya vepat,proses vepat,0,0,0,Tidak relevan dengan UMUX-Lite,3,Usefulness + Ease of Use,False,actual_0_predicted_3,positive,0.5574,5.67,5.0,Alesha Syakira Anwar,2026-02-25 12:30:07,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.217,0.783,high,True
alhamdulilah membantu,alhamdulilah bantu,0,1,1,Usefulness,0,Tidak relevan dengan UMUX-Lite,False,actual_1_predicted_0,positive,0.8934,6.68,5.0,Pengguna Google,2026-02-25 12:18:51,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.085,0.915,high,False
sangat bagus mudah dan praktis,sangat bagus mudah praktis,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.5267,5.58,5.0,Ruhani Ilyas,2026-02-25 12:09:51,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.469,0.531,high,True
lebih simple,lebih simple,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.4767,5.43,5.0,GIYARNO Ahmad,2026-02-25 08:34:20,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.244,0.756,high,True
sangat aman,sangat aman,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.5267,5.58,4.0,Andrean Syah,2026-02-25 08:29:07,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.227,0.773,high,True
sangat amanay,sangat amanay,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5859,5.76,3.0,ASEP LESMANA,2026-02-25 08:03:07,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
pendaftaran nya sulit sya sudah masukan nik KTP sama nama tanggal lahir sudah sesuai TPI pas tekan selanjutnya peringatan pastikan nama nik tanggal lahir harus sesuai?????,daftar nya sulit sya masuk nik ktp sama nama tanggal lahir sesuai tpi pas tekan lanjut ingat nama nik tanggal lahir sesuai,1,1,3,Usefulness + Ease of Use,2,Ease of Use,False,actual_3_predicted_2,negative,-0.7096,1.87,1.0,Bang Gacorr,2026-02-25 07:14:32,0.0,Relevan dengan P1 dan P3,3,0.589,0.28,0.131,low,True
sangat puas,sangat puas,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0,4.0,5.0,Doni Malinting,2026-02-25 06:26:14,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,True
baik banget,baik banget,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.5859,5.76,5.0,Lina Fatimatuz Zahro,2026-02-25 05:40:32,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
good jobs,good jobs,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.7906,6.37,5.0,EVOLUTION CHANNEL,2026-02-25 05:23:26,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.222,0.778,high,True
proses cepat lewat jmo,proses cepat lewat jmo,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.891,6.67,5.0,warta nugraha,2026-02-25 05:17:25,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True
akses nya mudah,akses nya mudah,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.4588,5.38,5.0,Mamik Handayani,2026-02-25 04:22:53,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.4,0.6,high,True
cukup baik dan memudah kan kita mengawasi dan mengecek JHT kita,cukup baik mudah kan awas ecek jht,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.4588,5.38,5.0,gata suganda,2026-02-25 03:28:44,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.25,0.75,high,True
Mudah dipahami,mudah paham,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.8481,6.54,5.0,Atos_lim 123,2026-02-25 02:41:15,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.179,0.821,high,True
mudah dan cepat,mudah cepat,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.7717,6.32,4.0,amoy cell,2026-02-25 02:39:18,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.13,0.87,high,True
sangat puas,sangat puas,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0,4.0,4.0,Endar Endar,2026-02-25 02:24:41,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,1.0,0.0,moderate,True
sangat mudah dan cepat sekali,sangat mudah cepat sekali,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,neutral,0.0,4.0,5.0,Zahra Adiez,2026-02-25 02:05:49,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,1.0,0.0,moderate,True
jmo sangat bagus,jmo sangat bagus,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5859,5.76,5.0,MIFTAKHUL KARIM,2026-02-24 20:58:30,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.345,0.655,high,True
sangat cocok untuk di gunakan,sangat cocok guna,1,0,2,Ease of Use,1,Usefulness,False,actual_2_predicted_1,positive,0.4215,5.26,5.0,Firman Samate,2026-02-24 16:00:01,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,True
baik sekali pelayanan nya,baik sekali layan nya,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,negative,-0.2023,3.39,5.0,Iqbal pam,2026-02-24 11:47:20,0.0,Tidak relevan dengan pertanyaan manapun,0,0.478,0.217,0.304,moderate,True
mempermudah peserta untuk mengecek dll terima kasih jmo,mudah ecek terima kasih jmo,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,positive,0.5859,5.76,5.0,ika ijmcitoh,2026-02-24 10:29:41,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,False
Good. Must be better from before. Untuk pelayanan harus lebih baik lagi dari sebelumnya. Serta aplikasi jangan suka error mulu. Semoga selalu amanah dan selalu dipercaya.,good must be better from before layan lebih baik belum aplikasi jangan suka error mulu moga selalu amanah selalu percaya,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.6249,5.87,5.0,Puspito Nugroho,2026-02-24 10:13:58,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.164,0.836,high,True
bagus mempermudah,bagus mudah,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.2023,4.61,5.0,Andre Permana,2026-02-24 09:21:20,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.357,0.643,moderate,True
sangat bgus dan tidak ribet,sangat bgus tidak ribet,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0,4.0,5.0,Dani Rahtama,2026-02-24 07:56:47,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,1.0,0.0,moderate,True
pada saat pengambilan foto sulit,ambil foto sulit,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.6808,6.04,4.0,Asny Dewi,2026-02-24 06:01:59,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.152,0.848,high,True
sangat membantu,sangat bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0,4.0,5.0,mbah tolang,2026-02-24 05:42:06,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,1.0,0.0,moderate,True
mudah,mudah,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.7906,6.37,5.0,Selvi Indriani,2026-02-24 05:35:25,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
"Assalamualikum.JMO merupakan aplikasi yg baik dan telah terbukti sangat membantu bagi saya ,Klaim JHT yg saya mohon telah saya terima dengan mudah tanpa ada kendala,semoga hari depan saya lebih baik bersama JMO yg setia menemani semua aktifitas saya, Terimakasih JMO🙏",assalamualikum jmo rupa aplikasi yg baik bukti sangat bantu klaim jht yg mohon terima mudah tanpa kendala moga hari depan lebih baik sama jmo yg setia tani semua aktifitas terimakasih jmo,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.5859,5.76,5.0,Bengkel Mobil Tahul Banua Padang,2026-02-24 04:29:18,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.208,0.792,high,True
kenapa saldo jht di no kartu yang pertama tak bisa terlihat?,saldo jht no kartu pertama tidak bisa lihat,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,neutral,0.0,4.0,5.0,Agus M,2026-02-23 16:13:43,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,1.0,0.0,moderate,True
sangat baik pelayanan,sangat baik layan,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,positive,0.4404,5.32,5.0,Aji kurnia Prasetiyo,2026-02-23 12:47:55,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
Dengan jmo cara akses lebih mudah,jmo cara akses lebih mudah,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.5574,5.67,5.0,Dadi Mulyadi,2026-02-23 12:00:18,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.357,0.643,high,True
bagus dan cepat,bagus cepat,0,0,0,Tidak relevan dengan UMUX-Lite,3,Usefulness + Ease of Use,False,actual_0_predicted_3,positive,0.5267,5.58,5.0,Bimo Yuwono,2026-02-23 11:13:20,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
cepat akurat,cepat akurat,0,0,0,Tidak relevan dengan UMUX-Lite,3,Usefulness + Ease of Use,False,actual_0_predicted_3,positive,0.5859,5.76,5.0,Cak Chery Channel,2026-02-23 09:19:36,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
Alhamdulillah proses nya cepat,alhamdulillah proses nya cepat,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.4215,5.26,5.0,Nur Halimah24,2026-02-23 08:06:16,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True
mudah dan cepat,mudah cepat,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.4767,5.43,5.0,Almira Alisyahbanna,2026-02-23 07:54:01,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,True
"aplikasi sampah,tak bisa di buka",aplikasi sampah tidak bisa buka,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,positive,0.4588,5.38,1.0,pri prialdian,2026-02-23 07:12:55,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,1.0,high,False
"Busuk! Untuk login saja susah! Potongan ajah gede, bikin aplikasi saja susah!",busuk login susah potong ajah gede bikin aplikasi susah,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,negative,-0.6249,2.13,1.0,Ahmad Fauzan,2026-02-23 06:34:46,0.0,Relevan dengan P1 (mudah digunakan),1,0.546,0.336,0.118,low,False
sangat puas,sangat puas,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5574,5.67,5.0,Ari Junaidi,2026-02-23 06:09:31,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.217,0.783,high,True
proses mudah,proses mudah,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.4588,5.38,5.0,Jorgi Pratama,2026-02-23 05:20:01,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True
sangat berguna,sangat guna,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5267,5.58,3.0,Ahmad Aldi Dani Susanto,2026-02-23 03:48:42,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.227,0.773,high,True
mudah,mudah,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,neutral,0.0,4.0,5.0,Ramadhani Al,2026-02-23 03:42:19,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,True
pelayanan sangat baik,layan sangat baik,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,negative,-0.765,1.71,5.0,Reza Fatullah,2026-02-23 03:36:56,0.0,Tidak relevan dengan pertanyaan manapun,0,0.467,0.374,0.159,low,True
proses klaim JHT cepat.,proses klaim jht cepat,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5859,5.76,5.0,Ruth Mayana Rumanti,2026-02-23 03:02:14,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
terimakasi,terimakasi,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0,4.0,5.0,Adi Mino,2026-02-23 03:00:56,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,1.0,0.0,moderate,True
"ini aplikasi penipu,,jangan mau download aplikasi ini,,kita sudah daftar tapi tidak di proses.. ku laporkan aplikasi ini ke pihak berwajib agar di tutup.",aplikasi tipu jangan mau download aplikasi daftar tidak proses ku lapor aplikasi pihak wajib tutup,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,negative,-0.1531,3.54,1.0,Indra 2019,2026-02-23 02:58:20,0.0,Relevan dengan P1 (mudah digunakan),1,0.218,0.545,0.238,moderate,True
Tolong dong di hp merk Huawei di support,dong hp merk huawei support,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,neutral,0.0,4.0,4.0,FITRI DWI ANGGRAENI,2026-02-23 02:09:49,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.0,0.0,moderate,False
layanan mudah dan jelas,layan mudah jelas,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.5859,5.76,5.0,sec ofshelmaayu,2026-02-23 01:36:36,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True
tabungan masa depan,tabung masa depan,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.8074,6.42,5.0,Aris Supriyanto,2026-02-23 00:01:23,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.12,0.88,high,True
"transaksi mudah,cepat.",transaksi mudah cepat,1,0,2,Ease of Use,3,Usefulness + Ease of Use,False,actual_2_predicted_3,positive,0.5574,5.67,5.0,Farida Hanum,2026-02-22 23:12:42,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.217,0.783,high,True
Sangat membantu untuk meningkatkan kualitas dan kuantitas pelayanan publik sebagai anggota JMO.Terima kasih,sangat bantu tingkat kualitas kuantitas layan publik bagai anggota jmo terima kasih,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.5859,5.76,5.0,MAS POER,2026-02-22 13:38:46,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True
cukup membantu,cukup bantu,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.4588,5.38,5.0,NOFRI YUHANDI,2026-02-22 13:18:12,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.25,0.75,high,True
oke mantab apl ya,oke mantap apl,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.5859,5.76,5.0,Aris Galaxy,2026-02-22 10:29:55,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
Setelah di Update Aplikasi malah tidak bisa di buka. Mohon untuk perbaikannya..,update aplikasi malah tidak bisa buka mohon baik,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,positive,0.5574,5.67,5.0,Ajat Sudrajat,2026-02-22 09:43:35,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.217,0.783,high,False
aplikasi sangat bermanfaat & mudah di gunakan,aplikasi sangat manfaat mudah guna,0,0,0,Tidak relevan dengan UMUX-Lite,3,Usefulness + Ease of Use,False,actual_0_predicted_3,positive,0.5106,5.53,4.0,Abdul rahman,2026-02-22 08:16:13,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,1.0,high,True
aplikasi jmo sekarang parah setelah di perbarui malah ga bisa dibuka,aplikasi jmo sekarang parah baru malah tidak bisa buka,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,positive,0.5267,5.58,4.0,Dino Nindya,2026-02-22 08:07:21,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.37,0.63,high,False
"Ini aplikasi JMO kenapa yah? Setelah diinstal mala suru perbarui aplikasi dan setelah masuk ke halaman pembaharuan malah gak ada layanan pembaharuan, yang ada hanya opsi penginstalan ke perangkat lain. Aneh",aplikasi jmo yah diinstal mala suru baru aplikasi masuk halaman baharu malah tidak layan baharu opsi penginstalan perangkat aneh,1,1,3,Usefulness + Ease of Use,2,Ease of Use,False,actual_3_predicted_2,neutral,-0.0258,3.92,1.0,Moti Bernofonsio,2026-02-22 06:49:08,0.0,Relevan dengan P1 dan P3,3,0.299,0.369,0.332,moderate,True
baru dapat masuk,baru masuk,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,neutral,0.0,4.0,5.0,Iwan Kurniawan,2026-02-22 05:33:01,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,True
trimksih sangat mmbntu,trimksih sangat mmbntu,0,1,1,Usefulness,2,Ease of Use,False,actual_1_predicted_2,positive,0.5267,5.58,5.0,Jasa Jaya,2026-02-22 04:24:32,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True
kenapa aplikasinya tidak bs dibuka dan selalu mental pdhl sdh menginstal ulang?,aplikasi tidak bs buka selalu mental pdhl sdh menginstal ulang,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,positive,0.9042,6.71,1.0,Roniyus Roniyus,2026-02-22 02:27:10,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,0.247,0.753,high,False
sangat sagat bagus sekali👍👍👍👍👍🙏,sangat sagat bagus sekali,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0258,4.08,5.0,Suraji Aji,2026-02-21 21:58:52,0.0,Tidak relevan dengan pertanyaan manapun,0,0.113,0.667,0.221,moderate,True
aplikasinya numayan bagus,aplikasi numayan bagus,1,1,3,Usefulness + Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_3_predicted_0,negative,-0.1027,3.69,5.0,erwinsyah nasution,2026-02-21 17:40:38,0.0,Relevan dengan P1 dan P3,3,0.129,0.706,0.165,moderate,False
sanggat bagus,sanggat bagus,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,neutral,0.0,4.0,5.0,Anggi Arruk,2026-02-21 15:31:18,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,True
"sangat memuaskan,,mudah dan sangat berguna",sangat muas mudah sangat guna,1,1,3,Usefulness + Ease of Use,1,Usefulness,False,actual_3_predicted_1,positive,0.93,6.79,5.0,Kadek Ariawan,2026-02-21 12:25:22,0.0,Relevan dengan P1 dan P3,3,0.043,0.395,0.562,high,True
Saya sangat puas dengan akun aplikasi jmo biar jelas bagi penerima jmo kita langsung cek ke aplikasi jmo saja biar kita puas sendiri bisa melihat data kita sendiri.🙏😇,sangat puas akun aplikasi jmo biar jelas terima jmo langsung cek aplikasi jmo biar puas sendiri bisa lihat data sendiri,0,1,1,Usefulness,3,Usefulness + Ease of Use,False,actual_1_predicted_3,positive,0.5859,5.76,5.0,Victor Irto,2026-02-21 11:49:46,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0.0,0.0,1.0,high,True
"sudah bagus,tingkatkan lagi",bagus tingkat,0,0,0,Tidak relevan dengan UMUX-Lite,1,Usefulness,False,actual_0_predicted_1,positive,0.7845,6.35,5.0,Asep sunandar,2026-02-21 10:17:00,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.127,0.873,high,True
kenapa tidak bisa dibuka aplikasinya,tidak bisa buka aplikasi,0,0,0,Tidak relevan dengan UMUX-Lite,2,Ease of Use,False,actual_0_predicted_2,neutral,0.0,4.0,1.0,Gusti Gil,2026-02-21 08:19:46,0.0,Tidak relevan dengan pertanyaan manapun,0,0.0,0.0,0.0,moderate,True
mohon kejelasan nya karna jmo sulit dibuka.,mohon jelas nya karna jmo sulit buka,1,0,2,Ease of Use,0,Tidak relevan dengan UMUX-Lite,False,actual_2_predicted_0,neutral,0.0,4.0,1.0,Rhido46 Rhido46,2026-02-21 04:49:47,0.0,Relevan dengan P1 (mudah digunakan),1,0.0,1.0,0.0,moderate,False
