rating,user,date,comment,likes,label UMUX,label,mudah digunakan (P1),memenuhi kebutuhan (P3),label_umux,clean_text,predicted_umux_label,predicted_umux_dimension,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_category,umux_lite_score_1_7,umux_score_category,is_umux_relevant,topic_id,topic_score,umux_label,umux_dimension
5.0,Papadak Elthon,2026-03-25 12:22:10,aku beri lima bintang karena aplikasi ini sangat bagus,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aku beri lima bintang aplikasi sangat bagus,2,Ease of Use,0.429,0.357,0.214,-0.2023,negative,3.39,moderate,True,3,0.0015900418066063264,2,Ease of Use
1.0,Yuli Yono,2026-03-25 10:49:23,update aplikasi kenapa tidak bisa di buka.,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,update aplikasi tidak bisa buka,2,Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,2,0.15693881549177088,2,Ease of Use
5.0,Muhammad Kahfi,2026-03-25 10:11:31,coba dong diperbaiki lagi sistemnya awal daftar ngak ada suruh masukin sandi sama emael ya pas dah bayar iyuran malah keluar trus suruh masukin sandi sama emael padahal ngak bikin sandi aneh,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,coba dong baik sistem awal daftar ngak suruh masukin sandi sama emael pas dah bayar iyuran malah keluar trus suruh masukin sandi sama emael padahal ngak bikin sandi aneh,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.022034272512518462,2,Ease of Use
5.0,Anas Sugiyono,2026-03-25 06:05:45,mempermudah klaim jaminan sosial,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mudah klaim jamin sosial,2,Ease of Use,0.0,0.0,1.0,0.4215,positive,5.26,high,True,1,0.04268637078296397,2,Ease of Use
1.0,Kang triisss,2026-03-25 04:50:49,kebanyakan update,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,banyak update,2,Ease of Use,0.129,0.706,0.165,-0.1027,negative,3.69,moderate,True,3,0.011308538652412237,2,Ease of Use
5.0,Zainajasmin Austin,2026-03-25 04:18:54,tidak ribet dan mufah di akses,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak ribet mufah akses,2,Ease of Use,0.201,0.703,0.096,-0.8689,negative,1.39,low,True,5,0.18708757911124851,2,Ease of Use
5.0,Maulana Yusup,2026-03-25 04:16:56,mudah d paham,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mudah d paham,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.08227721397183611,2,Ease of Use
5.0,Mamon 88,2026-03-25 03:45:12,sayang apk nya ga bisa dibuka kenapa y,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,sayang aplikasi nya tidak bisa buka y,2,Ease of Use,0.0,0.227,0.773,0.7003,positive,6.1,high,True,2,0.12222887890761407,2,Ease of Use
5.0,Denny Sutrisno,2026-03-25 03:26:48,saat ini sya ganti HP.. dan pertanyaan sya kenapa saat mengunduh JMO gabisa di buka . mohon bantuan'y.🙏🙏,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sya ganti hp tanya sya unduh jmo tidak bisa buka mohon bantu y,2,Ease of Use,0.0,0.435,0.565,0.7579,positive,6.27,high,True,2,0.06294670369496068,2,Ease of Use
5.0,Arsyah Sabban,2026-03-25 03:16:19,pengajuan cepat dan pelayan yg sangat sopan dan baik,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aju cepat layan yg sangat sopan baik,2,Ease of Use,0.0,0.4,0.6,0.4588,positive,5.38,high,True,4,0.11933697335954187,2,Ease of Use
5.0,Fachri alcazar Prasetya,2026-03-25 03:01:52,Alhamdulillah keseluruhan kepengurusan dan pelayanan klaim asuransi ketenagakerjaan mama saya dilayani dgn baik dan memuaskan.sukses selalu buat Jamsostek ketenagakerjaan,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,alhamdulillah seluruh urus layan klaim asuransi ketenagakerjaan mama layan dgn baik muas sukses selalu buat jamsostek ketenagakerjaan,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,4,0.04414403777021116,2,Ease of Use
1.0,Iqbal Anugrah,2026-03-25 02:59:28,masak daftar kecamatan dan kota harus scroll ga bisa di ketik langsung,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,masak daftar camat kota scroll tidak bisa ketik langsung,2,Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,3,0.032567151101073805,2,Ease of Use
5.0,Muhammad Saputra,2026-03-25 01:35:54,saya buka jmo tidak bisa,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,buka jmo tidak bisa,2,Ease of Use,0.0,0.0,1.0,0.5719,positive,5.72,high,True,2,0.12231866655996854,2,Ease of Use
5.0,Ketut Ariani,2026-03-25 00:41:08,memang jmo bagus pelayanan cepat,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,memang jmo bagus layan cepat,2,Ease of Use,0.0,0.37,0.63,0.5267,positive,5.58,high,True,4,0.2117214397828451,2,Ease of Use
5.0,pras sujud,2026-03-24 23:45:01,mudah dan simpel,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,mudah simpel,2,Ease of Use,0.0,0.25,0.75,0.4588,positive,5.38,high,True,1,0.06165450223326702,2,Ease of Use
5.0,Wijaya Wijaya,2026-03-24 23:01:03,ramah dan membantu sekali buat nasaba,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,ramah bantu sekali buat nasaba,2,Ease of Use,0.297,0.27,0.432,0.0,neutral,4.0,moderate,True,4,0.011898448986853489,2,Ease of Use
2.0,Dadan Somantri,2026-03-24 06:26:59,knp gbsa buka aplikasinya?,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,knp gbsa buka aplikasi,2,Ease of Use,0.0,0.25,0.75,0.4588,positive,5.38,high,True,2,0.0615328441537545,2,Ease of Use
4.0,Agus Priyatno,2026-03-24 02:24:35,mudah buat cek saldo,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mudah buat cek saldo,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,1,0.0591075388694694,2,Ease of Use
1.0,Linda Widiawati,2026-03-24 00:40:44,"kenapa setiap kali buka apk ini, selalu gagal. gabisa masuk. padahal jaringan bagus. tolong segera perbaiki",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tiap kali buka aplikasi selalu gagal tidak bisa masuk padahal jaring bagus segera baik,2,Ease of Use,0.0,0.0,1.0,0.4404,positive,5.32,high,True,3,0.039444971513429426,2,Ease of Use
1.0,Wawan Gunawan,2026-03-23 14:24:51,kenapa GK bisa di buka,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa buka,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,2,0.2782844578743548,2,Ease of Use
1.0,Firman,2026-03-23 11:22:50,sudah dicoba berapa kali kok aplikasinya tidak bisa terbuka. padahal pasword sudah betul sampai sudah coba ganti password tetap gak bisa masuk. tolong diperbaiki karena sudah berapa bulan ini apk tidak bisa login sama sekali,3.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,coba berapa kali kok aplikasi tidak bisa buka padahal pasword betul coba ganti password tetap tidak bisa masuk baik berapa bulan aplikasi tidak bisa login sama sekali,2,Ease of Use,0.0,0.227,0.773,0.5267,positive,5.58,high,True,3,0.10264372485588516,2,Ease of Use
1.0,tobi mukhtar,2026-03-23 11:08:50,"aplikasi ny makin lama makin sini klo mau login mau cek saldo selalu nggak bisa udah coba ber x"" di lain waktu dan hari tetap saja GK bisa login nggak jelas perbarui atau di benahi dong",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi ny makin lama makin sini klo mau login mau cek saldo selalu tidak bisa udah coba ber x waktu hari tetap tidak bisa login tidak jelas baru benah dong,2,Ease of Use,0.289,0.526,0.184,-0.2023,negative,3.39,moderate,True,3,0.1090993238161869,2,Ease of Use
5.0,Hasna Zea Salsabila,2026-03-23 10:56:07,"kenapa ya kok aplikasi jmo saya tiba"" tidak dapat dibuka?",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,kok aplikasi jmo tiba tidak buka,2,Ease of Use,0.259,0.51,0.231,-0.1779,negative,3.47,moderate,True,2,0.04061624881526397,2,Ease of Use
4.0,Ardhii Ant,2026-03-23 08:49:48,Kenapa saya tidak dapat membuka aplikasi JMO di Hp saya.. beberapa cara yg di rekomendasikan sudah saya coba tp tetap tidak bs dibuka.. Tulisannya JMO terus berhenti,0.0,Relevan dengan P3 (memenuhi kebutuhan),2,0,1,1,tidak buka aplikasi jmo hp beberapa cara yg rekomendasi coba tp tetap tidak bs buka tulis jmo terus henti,2,Ease of Use,0.289,0.526,0.184,-0.2023,negative,3.39,moderate,True,2,0.04284213355513814,2,Ease of Use
2.0,abdurrahman122,2026-03-22 22:47:58,izin aplikasi tidak bisa dibuka,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,izin aplikasi tidak bisa buka,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,2,0.15662885834514093,2,Ease of Use
5.0,widiono restiono,2026-03-22 17:24:41,cukup jelas,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,cukup jelas,2,Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,5,0.010073124834990775,2,Ease of Use
1.0,Muchamad Zainul fikri,2026-03-22 14:27:15,"baru di download, tidak bisa di buka",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,baru download tidak bisa buka,2,Ease of Use,0.324,0.441,0.235,-0.1531,negative,3.54,moderate,True,2,0.10920494882766614,2,Ease of Use
5.0,Chriyz,2026-03-22 13:53:52,kenapa tidak bisa liat saldo di jmo,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa liat saldo jmo,2,Ease of Use,0.0,0.227,0.773,0.5267,positive,5.58,high,True,3,0.046845034198427116,2,Ease of Use
4.0,Alpin Rihanda,2026-03-22 13:05:51,"tidak mau login setiap mau login selalu susah pertama saya kira itu hanya ganggu atau error saya pinjam dan bilang sama teman untuk cek punya dia ternyata punya teman bisa, tolong apk nya diperbaiki supaya mempermudah pada saat pengecekan",9.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak mau login tiap mau login selalu susah pertama kira ganggu error pinjam bilang sama teman cek punya nyata punya teman bisa aplikasi nya baik mudah kece,2,Ease of Use,0.0,0.169,0.831,0.5994,positive,5.8,high,True,3,0.06181090882665457,2,Ease of Use
5.0,Nur Aini,2026-03-22 12:45:05,pendataan cepat dan fastrespon,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,data cepat fastrespon,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,4,0.21502017610405424,2,Ease of Use
5.0,Buce Tedi,2026-03-22 11:22:35,aplikasih bagus,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasih bagus,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,1,0.000303039120549724,2,Ease of Use
1.0,maman lord,2026-03-22 11:21:28,"aplikasi tidak bisa di buka, tolong di perbaharui atau di perbaiki",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi tidak bisa buka baharu baik,2,Ease of Use,0.0,0.0,1.0,0.6808,positive,6.04,high,True,2,0.12544703556561534,2,Ease of Use
5.0,Riki Herianto,2026-03-22 11:13:43,akses mudah,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,akses mudah,2,Ease of Use,0.0,0.227,0.773,0.5267,positive,5.58,high,True,5,0.19294004036581724,2,Ease of Use
5.0,Andri.kurniawan Andri,2026-03-22 09:12:01,JMO mempermudah pengecekan Saldo JHT,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,jmo mudah kece saldo jht,2,Ease of Use,0.143,0.584,0.273,0.0,neutral,4.0,moderate,True,1,0.04348959980759021,2,Ease of Use
1.0,Ilham Maulana,2026-03-22 08:51:29,aplikasi tidak bisa di buka setiap di buka selalu keluar aplikasi sendiri padahal baru di download,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi tidak bisa buka tiap buka selalu keluar aplikasi sendiri padahal baru download,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,2,0.07696187320143978,2,Ease of Use
3.0,lutfi DEJ,2026-03-22 08:42:25,"tolong sistem nya diperbaiki, tidak bisa login sama sekali.....",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sistem nya baik tidak bisa login sama sekali,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.16547278605070323,2,Ease of Use
5.0,Sudi Artawa,2026-03-22 08:03:34,"Sangat bermaanfaat, kedepan semakin ditingkatkan.",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat bermaanfaat depan makin tingkat,2,Ease of Use,0.585,0.283,0.132,-0.7003,negative,1.9,low,True,4,0.004862957048156725,2,Ease of Use
1.0,Irwan santosa,2026-03-22 06:38:16,paraaaaaaah aplikasi jelek ga bisa dibuka,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,paraaaaaaah aplikasi jelek tidak bisa buka,2,Ease of Use,0.0,0.125,0.875,0.7906,positive,6.37,high,True,2,0.1250820181688995,2,Ease of Use
1.0,Three'n Channel,2026-03-22 04:36:12,"Mohon untuk di perbaiki lebih baik lagi aplikasi nya, kemaren"" sebelum di perbaruhi aplikasi nya gampang aja setiap mau login , sedangkan habis di perbarui makin parah ini aplikasi tidak ada respon saat mau login gagal terus ,padahal jaringan bagus MOHON UNTUK DI PERBAIKI",3.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mohon baik lebih baik aplikasi nya kemaren belum baruh aplikasi nya gampang aja tiap mau login sedang habis baru makin parah aplikasi tidak respon mau login gagal terus padahal jaring bagus mohon baik,2,Ease of Use,0.0,0.37,0.63,0.5267,positive,5.58,high,True,3,0.06505476719741683,2,Ease of Use
5.0,Tude Mariana,2026-03-22 03:47:11,knapa aplikasinya tidak bisa di buka?,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,knapa aplikasi tidak bisa buka,2,Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,2,0.12933115188393804,2,Ease of Use
2.0,Oppai Gaming,2026-03-22 01:57:28,"tolong dong pengkinian data kalo salah 3x di beri jeda waktu 1 hari aja untuk melakukannya lgi,jgn di suruh ke kantor cabang,gak semua manusia di Indonesia ini hidup nya di kota,bnyk juga yg di pelosok, pedalaman,yg jarak nya seharian ke kota, katanya mempermudah ini malah di persulit,padahal ini hak kami Lo kek mana kalian ini",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,dong kini data kalo salah x beri jeda waktu hari aja laku lgi jgn suruh kantor cabang tidak semua manusia indonesia hidup nya kota bnyk yg pelosok yg jarak nya hari kota kata mudah malah sulit padahal hak lo kek mana kalian,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.02253648971376476,2,Ease of Use
2.0,Jane Januari,2026-03-21 23:24:36,koq ga bisa login?,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,koq tidak bisa login,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,3,0.18685711716228343,2,Ease of Use
5.0,Zainul Fanani,2026-03-21 22:02:11,tolong ditingkatkan lagi pelayanan nya.. sudah masuk e mail kdg kok Ndak bisa ya...🙏,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tingkat layan nya masuk e mail kdg kok tidak bisa,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.05690187834083942,2,Ease of Use
1.0,DAIHATSU LOMBOK,2026-03-21 13:02:26,TIDAK BISA PENCET TOMBOL LOGIN.,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa pencet tombol login,2,Ease of Use,0.0,0.093,0.907,0.7717,positive,6.32,high,True,3,0.10853654835447249,2,Ease of Use
4.0,Ali Nasir Purba Mhd.,2026-03-21 12:29:32,Sangat membantu update data saldo JHT kita.,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat bantu update data saldo jht,2,Ease of Use,0.0,0.217,0.783,0.5574,positive,5.67,high,True,3,0.012863386952501287,2,Ease of Use
1.0,Juanda S,2026-03-21 10:10:15,tidak bisa login,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa login,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,3,0.36491184429316176,2,Ease of Use
5.0,Kayan Saputra,2026-03-21 09:12:33,sangat mudah digunakan,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat mudah guna,2,Ease of Use,0.0,0.0,1.0,0.5719,positive,5.72,high,True,1,0.2527078955470986,2,Ease of Use
1.0,Garin Zaih,2026-03-21 03:57:37,"susah, ribet, segala diperibet,UI nya gajelas, nyariin JHT lama nya minta ampun, terus oper oper kesana kemari kaya tiki taka barca, udah gitu nunggu lagi lama,udah ada aplikasi suruh ke kantor, udah dikantor penuh cuman terima beberapa doang, gak ada saran, mending tutup aja, ini juga balasan nya template, ke semua orang sama",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,susah ribet segala diperibet ui nya gajelas nyariin jht lama nya minta ampun terus oper oper kesana kemari kaya tik taka barca udah gitu nunggu lama udah aplikasi suruh kantor udah kantor penuh cuman terima beberapa doang tidak saran mending tutup aja balas nya template semua orang sama,2,Ease of Use,0.0,0.0,1.0,0.4588,positive,5.38,high,True,3,0.018529173311375078,2,Ease of Use
5.0,Benny Prabowo,2026-03-21 03:10:41,"user friendly, helpful and big benefit",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,user friendly helpful and big benefit,2,Ease of Use,0.0,0.357,0.643,0.5574,positive,5.67,high,True,3,0.0006915846401218419,2,Ease of Use
1.0,Arif Purnomo,2026-03-21 00:15:15,aplikasi nggak bisa di buka.,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi tidak bisa buka,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,2,0.2782844578743548,2,Ease of Use
1.0,Ren,2026-03-20 18:40:43,"saya mau login kok tidak bisa,sudah beberapa bulan,saya sudah masukkan email dan pw namun saat klik login tidak ada respon,sudah ganti hp lain juga sama,sudah update apk versi terbaru juga",1.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mau login kok tidak bisa beberapa bulan masuk email pw klik login tidak respon ganti hp sama update aplikasi versi baru,2,Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,3,0.10721422602496564,2,Ease of Use
3.0,Askur,2026-03-20 16:29:56,"Aplikasinya tidak bisa di buka, kenapa bisa yah",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi tidak bisa buka bisa yah,2,Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,2,0.13298851183210805,2,Ease of Use
1.0,SISKA YULIANTI,2026-03-20 14:58:33,kenapa saya mau buat akun baru tahap 1 tapi data kepesertaan tidak ditemukan?,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mau buat akun baru tahap data tidak temu,2,Ease of Use,0.0,0.0,0.0,0.0,neutral,4.0,moderate,True,3,0.02676687687369963,2,Ease of Use
1.0,Ujang ramdani,2026-03-20 14:58:11,"udah sering dikeluarkan sendiri, masuk lagi susah!!!!!",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,udah sering keluar sendiri masuk susah,2,Ease of Use,0.473,0.288,0.24,-0.8519,negative,1.44,low,True,3,0.025519473419556057,2,Ease of Use
1.0,Sulai Man,2026-03-20 14:13:31,sangat tidak jelas. semua sudah benar tapi login gagal terus. banyak temen kerja ga bisa pakai aplikasi ini juga karna sangat buruk!,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,sangat tidak jelas semua benar login gagal terus banyak temen kerja tidak bisa pakai aplikasi karna sangat buruk,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,3,0.07150224130595034,2,Ease of Use
5.0,Fiqih Rizki Alamsyah,2026-03-20 07:12:48,Alhamdulillah lancar,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,alhamdulillah lancar,2,Ease of Use,0.0,0.238,0.762,0.4927,positive,5.48,high,True,4,0.0054458915065689045,2,Ease of Use
5.0,Pendekar Seruling sakti,2026-03-20 07:08:37,tingkat kan lagi kualitas aplikasinya dan tambahkan lagi kriteria nya yang memadai,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tingkat kan kualitas aplikasi tambah kriteria nya,2,Ease of Use,0.0,0.227,0.773,0.5267,positive,5.58,high,True,4,0.0027342724032096413,2,Ease of Use
5.0,Herdi setia Rahman,2026-03-20 06:12:32,WOII KO ENGGA BISA MASUK APLIKASI YA. MALAH KELUAR SENDIRI,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,woii ko engga bisa masuk aplikasi malah keluar sendiri,2,Ease of Use,0.333,0.455,0.212,-0.2023,negative,3.39,moderate,True,3,0.034858472921715435,2,Ease of Use
1.0,joe maximus,2026-03-20 05:16:47,ga bisa login padahal sinyal ok,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa login padahal sinyal,2,Ease of Use,0.0,0.345,0.655,0.5859,positive,5.76,high,True,3,0.1676984424348523,2,Ease of Use
5.0,Ihsyausha Arms,2026-03-20 02:20:17,"kenapa saya tidak bisa login.. user/email dan password yg saya masukan sudah benar.. dan sudah di coba untuk reset password, masih tidak dapat login ke aplikasi jmo.",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,tidak bisa login user email password yg masuk benar coba reset password tidak login aplikasi jmo,2,Ease of Use,0.0,0.0,1.0,0.6808,positive,6.04,high,True,3,0.1292515609346575,2,Ease of Use
5.0,Markus Demmangngape,2026-03-20 02:10:08,mudah diakses,0.0,Tidak relevan dengan pertanyaan manapun,0,0,0,0,mudah akses,2,Ease of Use,0.382,0.483,0.135,-0.7269,negative,1.82,low,True,5,0.3983427067646965,2,Ease of Use
1.0,Irman Suherman,2026-03-20 01:38:21,"di hp saya aplikasi jmo udah beberapa kali instal ulang tapi tetep aja aplikasi gak kebuka,kenapa ya apa ada kendala.",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,hp aplikasi jmo udah beberapa kali instal ulang tetep aja aplikasi tidak buka apa kendala,2,Ease of Use,0.0,0.0,1.0,0.4588,positive,5.38,high,True,2,0.02251684524119927,2,Ease of Use
5.0,Aris Juniardi,2026-03-19 22:24:41,kenapa aplikasi JMO tidak bisa dibuka di HP saya. klik aplikasi terbuka tulisan JMO langsung tertutup/keluar. ada notifikasi JMO ditutup paksa,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,aplikasi jmo tidak bisa buka hp klik aplikasi buka tulis jmo langsung tutup keluar notifikasi jmo tutup paksa,2,Ease of Use,0.556,0.296,0.148,-0.7579,negative,1.73,low,True,2,0.07562679746077405,2,Ease of Use
1.0,coco robert,2026-03-19 19:44:58,"mau klaim susahnya minta ampun,seperti disengaja dipersulit",0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mau klaim susah minta ampun sengaja sulit,2,Ease of Use,0.0,0.526,0.474,0.2023,positive,4.61,moderate,True,3,0.0136514367512032,2,Ease of Use
1.0,PILUNG %,2026-03-19 18:52:04,kebanyakan update,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,banyak update,2,Ease of Use,0.0,0.0,1.0,0.5859,positive,5.76,high,True,3,0.011308538652412237,2,Ease of Use
4.0,Hanan Muffazal,2026-03-19 18:29:25,coba dulu daftar,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,coba dulu daftar,2,Ease of Use,0.0,1.0,0.0,0.0,neutral,4.0,moderate,True,3,0.012719481291796711,2,Ease of Use
5.0,ABDUL ROHMAN,2026-03-19 15:42:37,the bst quality app yessss gooooooood jobs,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,the bst quality aplikasi yessss gooooooood jobs,2,Ease of Use,0.0,0.217,0.783,0.5574,positive,5.67,high,True,4,0.00010018140160536697,2,Ease of Use
4.0,Rhamly Hasan,2026-03-19 13:09:13,mudah di pahami,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,mudah paham,2,Ease of Use,0.0,0.0,1.0,0.5267,positive,5.58,high,True,1,0.08227721397183611,2,Ease of Use
1.0,Eva Listiawati,2026-03-19 12:46:51,udah berapa kali nyoba masuk tetap GK bisa masuk udah d update juga GK bisa udah di uninstal download lagi juga ttp GK bisa,0.0,Relevan dengan P1 (mudah digunakan),1,1,0,2,udah berapa kali nyoba masuk tetap tidak bisa masuk udah d update tidak bisa udah uninstal download ttp tidak bisa,2,Ease of Use,0.0,0.424,0.576,0.7783,positive,6.33,high,True,3,0.07004384825376575,2,Ease of Use
